Sexo,Comunidades y Ciudades Autónomas,Nacionalidad,Periodo,Total
Hombres,Total Nacional,Extranjera: Total,2023T1,"61,89"
Hombres,Total Nacional,Extranjera: Total,2022T4,"64,32"
Hombres,Total Nacional,Extranjera: Total,2022T3,"64,47"
Hombres,Total Nacional,Extranjera: Total,2022T2,"65,19"
Hombres,Total Nacional,Extranjera: Total,2022T1,"62,40"
Hombres,Total Nacional,Extranjera: Total,2021T4,"63,87"
Hombres,Total Nacional,Extranjera: Total,2021T3,"62,69"
Hombres,Total Nacional,Extranjera: Total,2021T2,"59,85"
Hombres,Total Nacional,Extranjera: Total,2021T1,"58,55"
Hombres,Total Nacional,Extranjera: Unión Europea,2023T4,"67,90"
Hombres,Total Nacional,Extranjera: Unión Europea,2023T3,"67,28"
Hombres,Total Nacional,Extranjera: Unión Europea,2023T2,"67,25"
Hombres,Total Nacional,Extranjera: Unión Europea,2023T1,"66,04"
Hombres,Total Nacional,Extranjera: Unión Europea,2022T4,"67,90"
Hombres,Total Nacional,Extranjera: Unión Europea,2022T3,"67,27"
Hombres,Total Nacional,Extranjera: Unión Europea,2022T2,"66,94"
Hombres,Total Nacional,Extranjera: Unión Europea,2022T1,"66,16"
Hombres,Total Nacional,Extranjera: Unión Europea,2021T4,"66,82"
Hombres,Total Nacional,Extranjera: Unión Europea,2021T3,"63,80"
Hombres,Total Nacional,Extranjera: Unión Europea,2021T2,"62,41"
Hombres,Total Nacional,Extranjera: Unión Europea,2021T1,"64,39"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2023T4,"64,38"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2023T3,"65,22"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2023T2,"64,00"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2023T1,"60,27"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2022T4,"62,89"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2022T3,"63,27"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2022T2,"64,49"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2022T1,"60,67"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2021T4,"62,61"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2021T3,"62,23"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2021T2,"58,74"
Hombres,Total Nacional,Extranjera: No pertenecientes a la Unión Europea,2021T1,"55,82"
Hombres,01 Andalucía,Total,2023T4,"53,15"
Hombres,01 Andalucía,Total,2023T3,"52,96"
Hombres,01 Andalucía,Total,2023T2,"53,15"
Hombres,01 Andalucía,Total,2023T1,"52,63"
Hombres,01 Andalucía,Total,2022T4,"51,82"
Hombres,01 Andalucía,Total,2022T3,"53,21"
Hombres,01 Andalucía,Total,2022T2,"52,86"
Hombres,01 Andalucía,Total,2022T1,"52,20"
Hombres,01 Andalucía,Total,2021T4,"52,58"
Hombres,01 Andalucía,Total,2021T3,"51,45"
Hombres,01 Andalucía,Total,2021T2,"51,96"
Hombres,01 Andalucía,Total,2021T1,"50,85"
Hombres,01 Andalucía,Española,2023T4,"53,05"
Hombres,01 Andalucía,Española,2023T3,"52,84"
Hombres,01 Andalucía,Española,2023T2,"52,71"
Hombres,01 Andalucía,Española,2023T1,"52,51"
Hombres,01 Andalucía,Española,2022T4,"51,32"
Hombres,01 Andalucía,Española,2022T3,"52,53"
Hombres,01 Andalucía,Española,2022T2,"52,33"
Hombres,01 Andalucía,Española,2022T1,"51,86"
Hombres,01 Andalucía,Española,2021T4,"52,29"
Hombres,01 Andalucía,Española,2021T3,"51,14"
Hombres,01 Andalucía,Española,2021T2,"51,93"
Hombres,01 Andalucía,Española,2021T1,"50,43"
Hombres,01 Andalucía,Extranjera: Total,2023T4,"54,09"
Hombres,01 Andalucía,Extranjera: Total,2023T3,"54,16"
Hombres,01 Andalucía,Extranjera: Total,2023T2,"57,38"
Hombres,01 Andalucía,Extranjera: Total,2023T1,"53,78"
Hombres,01 Andalucía,Extranjera: Total,2022T4,"56,77"
Hombres,01 Andalucía,Extranjera: Total,2022T3,"60,30"
Hombres,01 Andalucía,Extranjera: Total,2022T2,"58,41"
Hombres,01 Andalucía,Extranjera: Total,2022T1,"55,74"
Hombres,01 Andalucía,Extranjera: Total,2021T4,"55,76"
Hombres,01 Andalucía,Extranjera: Total,2021T3,"54,80"
Hombres,01 Andalucía,Extranjera: Total,2021T2,"52,28"
Hombres,01 Andalucía,Extranjera: Total,2021T1,"55,42"
Hombres,01 Andalucía,Extranjera: Unión Europea,2023T4,"60,75"
Hombres,01 Andalucía,Extranjera: Unión Europea,2023T3,"50,99"
Hombres,01 Andalucía,Extranjera: Unión Europea,2023T2,"59,45"
Hombres,01 Andalucía,Extranjera: Unión Europea,2023T1,"57,45"
Hombres,01 Andalucía,Extranjera: Unión Europea,2022T4,"57,69"
Hombres,01 Andalucía,Extranjera: Unión Europea,2022T3,"64,90"
Hombres,01 Andalucía,Extranjera: Unión Europea,2022T2,"68,75"
Hombres,01 Andalucía,Extranjera: Unión Europea,2022T1,"56,43"
Hombres,01 Andalucía,Extranjera: Unión Europea,2021T4,"59,92"
Hombres,01 Andalucía,Extranjera: Unión Europea,2021T3,"58,11"
Hombres,01 Andalucía,Extranjera: Unión Europea,2021T2,"57,61"
Hombres,01 Andalucía,Extranjera: Unión Europea,2021T1,"60,45"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2023T4,"51,48"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2023T3,"55,34"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2023T2,"56,58"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2023T1,"52,23"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2022T4,"56,41"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2022T3,"58,47"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2022T2,"54,71"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2022T1,"55,51"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2021T4,"54,39"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2021T3,"54,04"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2021T2,"50,79"
Hombres,01 Andalucía,Extranjera: No pertenecientes a la Unión Europea,2021T1,"53,61"
Hombres,02 Aragón,Total,2023T4,"59,47"
Hombres,02 Aragón,Total,2023T3,"59,22"
Hombres,02 Aragón,Total,2023T2,"59,67"
Hombres,02 Aragón,Total,2023T1,"58,19"
Hombres,02 Aragón,Total,2022T4,"58,83"
Hombres,02 Aragón,Total,2022T3,"59,23"
Hombres,02 Aragón,Total,2022T2,"58,38"
Hombres,02 Aragón,Total,2022T1,"58,57"
Hombres,02 Aragón,Total,2021T4,"57,88"
Hombres,02 Aragón,Total,2021T3,"58,91"
Hombres,02 Aragón,Total,2021T2,"57,96"
Hombres,02 Aragón,Total,2021T1,"57,22"
Hombres,02 Aragón,Española,2023T4,"58,49"
Hombres,02 Aragón,Española,2023T3,"58,81"
Hombres,02 Aragón,Española,2023T2,"58,52"
Hombres,02 Aragón,Española,2023T1,"56,87"
Hombres,02 Aragón,Española,2022T4,"57,05"
Hombres,02 Aragón,Española,2022T3,"57,72"
Hombres,02 Aragón,Española,2022T2,"56,38"
Hombres,02 Aragón,Española,2022T1,"56,71"
Hombres,02 Aragón,Española,2021T4,"55,97"
Hombres,02 Aragón,Española,2021T3,"56,85"
Hombres,02 Aragón,Española,2021T2,"55,36"
Hombres,02 Aragón,Española,2021T1,"55,39"
Hombres,02 Aragón,Extranjera: Total,2023T4,"66,58"
Hombres,02 Aragón,Extranjera: Total,2023T3,"62,36"
Hombres,02 Aragón,Extranjera: Total,2023T2,"69,18"
Hombres,02 Aragón,Extranjera: Total,2023T1,"69,19"
Hombres,02 Aragón,Extranjera: Total,2022T4,"73,62"
Hombres,02 Aragón,Extranjera: Total,2022T3,"72,33"
Hombres,02 Aragón,Extranjera: Total,2022T2,"75,83"
Hombres,02 Aragón,Extranjera: Total,2022T1,"73,48"
Hombres,02 Aragón,Extranjera: Total,2021T4,"73,38"
Hombres,02 Aragón,Extranjera: Total,2021T3,"76,67"
Hombres,02 Aragón,Extranjera: Total,2021T2,"78,02"
Hombres,02 Aragón,Extranjera: Total,2021T1,"70,93"
Hombres,02 Aragón,Extranjera: Unión Europea,2023T4,"75,07"
Hombres,02 Aragón,Extranjera: Unión Europea,2023T3,"65,01"
Hombres,02 Aragón,Extranjera: Unión Europea,2023T2,"71,81"
Hombres,02 Aragón,Extranjera: Unión Europea,2023T1,"68,53"
Hombres,02 Aragón,Extranjera: Unión Europea,2022T4,"84,10"
Hombres,02 Aragón,Extranjera: Unión Europea,2022T3,"81,55"
Hombres,02 Aragón,Extranjera: Unión Europea,2022T2,"84,16"
Hombres,02 Aragón,Extranjera: Unión Europea,2022T1,"80,61"
Hombres,02 Aragón,Extranjera: Unión Europea,2021T4,"78,61"
Hombres,02 Aragón,Extranjera: Unión Europea,2021T3,"83,99"
Hombres,02 Aragón,Extranjera: Unión Europea,2021T2,"79,18"
Hombres,02 Aragón,Extranjera: Unión Europea,2021T1,"70,86"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2023T4,"60,65"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2023T3,"60,91"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2023T2,"67,54"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2023T1,"69,52"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2022T4,"68,23"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2022T3,"67,20"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2022T2,"71,56"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2022T1,"69,19"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2021T4,"68,73"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2021T3,"67,60"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2021T2,"77,10"
Hombres,02 Aragón,Extranjera: No pertenecientes a la Unión Europea,2021T1,"71,01"
Hombres,"03 Asturias, Principado de",Total,2023T4,"47,85"
Hombres,"03 Asturias, Principado de",Total,2023T3,"48,75"
Hombres,"03 Asturias, Principado de",Total,2023T2,"48,89"
Hombres,"03 Asturias, Principado de",Total,2023T1,"46,33"
Hombres,"03 Asturias, Principado de",Total,2022T4,"46,88"
Hombres,"03 Asturias, Principado de",Total,2022T3,"48,04"
Hombres,"03 Asturias, Principado de",Total,2022T2,"48,19"
Hombres,"03 Asturias, Principado de",Total,2022T1,"49,95"
Hombres,"03 Asturias, Principado de",Total,2021T4,"50,06"
Hombres,"03 Asturias, Principado de",Total,2021T3,"49,52"
Hombres,"03 Asturias, Principado de",Total,2021T2,"48,65"
Hombres,"03 Asturias, Principado de",Total,2021T1,"47,95"
Hombres,"03 Asturias, Principado de",Española,2023T4,"46,67"
Hombres,"03 Asturias, Principado de",Española,2023T3,"48,11"
Hombres,"03 Asturias, Principado de",Española,2023T2,"47,95"
Hombres,"03 Asturias, Principado de",Española,2023T1,"46,07"
Hombres,"03 Asturias, Principado de",Española,2022T4,"46,76"
Hombres,"03 Asturias, Principado de",Española,2022T3,"47,85"
Hombres,"03 Asturias, Principado de",Española,2022T2,"48,25"
Hombres,"03 Asturias, Principado de",Española,2022T1,"49,70"
Hombres,"03 Asturias, Principado de",Española,2021T4,"49,50"
Hombres,"03 Asturias, Principado de",Española,2021T3,"49,31"
Hombres,"03 Asturias, Principado de",Española,2021T2,"48,90"
Hombres,"03 Asturias, Principado de",Española,2021T1,"47,94"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2023T4,"67,50"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2023T3,"59,82"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2023T2,"65,52"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2023T1,"51,30"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2022T4,"49,44"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2022T3,"52,24"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2022T2,"46,87"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2022T1,"55,75"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2021T4,"62,07"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2021T3,"53,54"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2021T2,"43,12"
Hombres,"03 Asturias, Principado de",Extranjera: Total,2021T1,"48,09"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2023T4,"79,77"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2023T3,"41,67"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2023T2,"63,70"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2023T1,"52,05"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2022T4,"44,41"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2022T3,"36,98"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2022T2,"43,35"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2022T1,"44,50"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2021T4,"49,45"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2021T3,"34,18"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2021T2,"34,20"
Hombres,"03 Asturias, Principado de",Extranjera: Unión Europea,2021T1,"40,79"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2023T4,"63,29"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2023T3,"69,49"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2023T2,"66,87"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2023T1,"50,73"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2022T4,"53,51"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2022T3,"61,79"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2022T2,"49,15"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2022T1,"62,45"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2021T4,"67,51"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2021T3,"61,22"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2021T2,"46,73"
Hombres,"03 Asturias, Principado de",Extranjera: No pertenecientes a la Unión Europea,2021T1,"51,36"
Hombres,"04 Balears, Illes",Total,2023T4,"58,74"
Hombres,"04 Balears, Illes",Total,2023T3,"67,06"
Hombres,"04 Balears, Illes",Total,2023T2,"63,33"
Hombres,"04 Balears, Illes",Total,2023T1,"55,22"
Hombres,"04 Balears, Illes",Total,2022T4,"60,13"
Hombres,"04 Balears, Illes",Total,2022T3,"67,60"
Hombres,"04 Balears, Illes",Total,2022T2,"63,95"
Hombres,"04 Balears, Illes",Total,2022T1,"56,90"
Hombres,"04 Balears, Illes",Total,2021T4,"55,61"
Hombres,"04 Balears, Illes",Total,2021T3,"64,64"
Hombres,"04 Balears, Illes",Total,2021T2,"59,87"
Hombres,"04 Balears, Illes",Total,2021T1,"53,00"
Hombres,"04 Balears, Illes",Española,2023T4,"58,01"
Hombres,"04 Balears, Illes",Española,2023T3,"64,84"
Hombres,"04 Balears, Illes",Española,2023T2,"62,36"
Hombres,"04 Balears, Illes",Española,2023T1,"56,37"
Hombres,"04 Balears, Illes",Española,2022T4,"58,36"
Hombres,"04 Balears, Illes",Española,2022T3,"66,81"
Hombres,"04 Balears, Illes",Española,2022T2,"63,48"
Hombres,"04 Balears, Illes",Española,2022T1,"57,18"
Hombres,"04 Balears, Illes",Española,2021T4,"55,45"
Hombres,"04 Balears, Illes",Española,2021T3,"62,65"
Hombres,"04 Balears, Illes",Española,2021T2,"59,56"
Hombres,"04 Balears, Illes",Española,2021T1,"53,15"
Hombres,"04 Balears, Illes",Extranjera: Total,2023T4,"61,13"
Hombres,"04 Balears, Illes",Extranjera: Total,2023T3,"74,51"
Hombres,"04 Balears, Illes",Extranjera: Total,2023T2,"66,74"
Hombres,"04 Balears, Illes",Extranjera: Total,2023T1,"51,32"
Hombres,"04 Balears, Illes",Extranjera: Total,2022T4,"65,80"
Hombres,"04 Balears, Illes",Extranjera: Total,2022T3,"70,11"
Hombres,"04 Balears, Illes",Extranjera: Total,2022T2,"65,36"
Hombres,"04 Balears, Illes",Extranjera: Total,2022T1,"56,04"
Hombres,"04 Balears, Illes",Extranjera: Total,2021T4,"56,10"
Hombres,"04 Balears, Illes",Extranjera: Total,2021T3,"71,71"
Hombres,"04 Balears, Illes",Extranjera: Total,2021T2,"61,11"
Hombres,"04 Balears, Illes",Extranjera: Total,2021T1,"52,43"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2023T4,"65,43"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2023T3,"79,23"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2023T2,"78,54"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2023T1,"63,17"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2022T4,"63,79"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2022T3,"77,17"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2022T2,"68,70"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2022T1,"56,00"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2021T4,"57,38"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2021T3,"73,26"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2021T2,"57,54"
Hombres,"04 Balears, Illes",Extranjera: Unión Europea,2021T1,"51,07"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2023T4,"59,10"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2023T3,"72,60"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2023T2,"62,15"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2023T1,"45,16"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2022T4,"66,92"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2022T3,"66,31"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2022T2,"63,88"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2022T1,"56,06"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2021T4,"55,18"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2021T3,"70,47"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2021T2,"64,16"
Hombres,"04 Balears, Illes",Extranjera: No pertenecientes a la Unión Europea,2021T1,"53,43"
Hombres,05 Canarias,Total,2023T4,"55,44"
Hombres,05 Canarias,Total,2023T3,"55,65"
Hombres,05 Canarias,Total,2023T2,"56,39"
Hombres,05 Canarias,Total,2023T1,"53,86"
Hombres,05 Canarias,Total,2022T4,"56,06"
Hombres,05 Canarias,Total,2022T3,"53,81"
Hombres,05 Canarias,Total,2022T2,"51,99"
Hombres,05 Canarias,Total,2022T1,"50,98"
Hombres,05 Canarias,Total,2021T4,"52,13"
Hombres,05 Canarias,Total,2021T3,"49,67"
Hombres,05 Canarias,Total,2021T2,"45,30"
Hombres,05 Canarias,Total,2021T1,"43,75"
Hombres,05 Canarias,Española,2023T4,"55,24"
Hombres,05 Canarias,Española,2023T3,"55,24"
Hombres,05 Canarias,Española,2023T2,"56,10"
Hombres,05 Canarias,Española,2023T1,"52,87"
Hombres,05 Canarias,Española,2022T4,"54,76"
Hombres,05 Canarias,Española,2022T3,"52,90"
Hombres,05 Canarias,Española,2022T2,"51,11"
Hombres,05 Canarias,Española,2022T1,"50,58"
Hombres,05 Canarias,Española,2021T4,"51,35"
Hombres,05 Canarias,Española,2021T3,"49,51"
Hombres,05 Canarias,Española,2021T2,"45,67"
Hombres,05 Canarias,Española,2021T1,"44,10"
Hombres,05 Canarias,Extranjera: Total,2023T4,"56,44"
Hombres,05 Canarias,Extranjera: Total,2023T3,"57,80"
Hombres,05 Canarias,Extranjera: Total,2023T2,"57,92"
Hombres,05 Canarias,Extranjera: Total,2023T1,"58,82"
Hombres,05 Canarias,Extranjera: Total,2022T4,"62,65"
Hombres,05 Canarias,Extranjera: Total,2022T3,"58,24"
Hombres,05 Canarias,Extranjera: Total,2022T2,"56,36"
Hombres,05 Canarias,Extranjera: Total,2022T1,"52,88"
Hombres,05 Canarias,Extranjera: Total,2021T4,"56,08"
Hombres,05 Canarias,Extranjera: Total,2021T3,"50,61"
Hombres,05 Canarias,Extranjera: Total,2021T2,"43,35"
Hombres,05 Canarias,Extranjera: Total,2021T1,"41,81"
Hombres,05 Canarias,Extranjera: Unión Europea,2023T4,"52,06"
Hombres,05 Canarias,Extranjera: Unión Europea,2023T3,"59,91"
Hombres,05 Canarias,Extranjera: Unión Europea,2023T2,"62,41"
Hombres,05 Canarias,Extranjera: Unión Europea,2023T1,"58,22"
Hombres,05 Canarias,Extranjera: Unión Europea,2022T4,"57,27"
Hombres,05 Canarias,Extranjera: Unión Europea,2022T3,"56,31"
Hombres,05 Canarias,Extranjera: Unión Europea,2022T2,"50,47"
Hombres,05 Canarias,Extranjera: Unión Europea,2022T1,"49,21"
Hombres,05 Canarias,Extranjera: Unión Europea,2021T4,"53,41"
Hombres,05 Canarias,Extranjera: Unión Europea,2021T3,"45,21"
Hombres,05 Canarias,Extranjera: Unión Europea,2021T2,"43,85"
Hombres,05 Canarias,Extranjera: Unión Europea,2021T1,"41,67"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2023T4,"59,16"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2023T3,"56,48"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2023T2,"55,26"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2023T1,"59,14"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2022T4,"65,66"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2022T3,"59,75"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2022T2,"61,73"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2022T1,"56,89"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2021T4,"58,33"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2021T3,"55,35"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2021T2,"42,97"
Hombres,05 Canarias,Extranjera: No pertenecientes a la Unión Europea,2021T1,"41,91"
Hombres,06 Cantabria,Total,2023T4,"55,37"
Hombres,06 Cantabria,Total,2023T3,"57,06"
Hombres,06 Cantabria,Total,2023T2,"55,93"
Hombres,06 Cantabria,Total,2023T1,"54,66"
Hombres,06 Cantabria,Total,2022T4,"53,99"
Hombres,06 Cantabria,Total,2022T3,"56,86"
